   0.0000000000000000        0.0000000000000000	0     
   1.0000000000000000E-002  0.20203018571299511       0.20272253167170512     
   2.0000000000000000E-002  0.27991749662722804       0.28181662571808702     
   2.9999999999999999E-002  0.33588891309054447       0.33927187426590560     
   4.0000000000000001E-002  0.38002121822200213       0.38507046796883854     
   4.3000000000000003E-002  0.39162140306983001       0.39719678501855638     
   4.6000000000000006E-002  0.40266504717733398       0.40877564442222786     
   4.9000000000000009E-002  0.41306700565501980       0.41972218181007620     
   5.2000000000000011E-002  0.42294013744671177       0.43014764459187033 
   5.5000000000000000E-002  0.43232425656370832       0.44009094252293596     
   5.8000000000000003E-002  0.44126094789286247       0.44959271469977391
   6.0000000000000005E-002  0.44700358450852667       0.45571464907607789     
   7.0000000000000007E-002  0.47312964096117244       0.48376517382462003     
   8.0000000000000002E-002  0.49568212417416152       0.50826887349652305     
   8.9999999999999997E-002  0.51526750592226134       0.52981235553564132     
   9.9999999999999992E-002  0.53234376107986403       0.54883710303605737     
  0.10999999999999999       0.54724199594672740       0.56566116238407327     
  0.11999999999999998       0.56025528837939687       0.58056580999441276     
  0.12999999999999998       0.57161880172795720       0.59377625292560976     
  0.13999999999999999       0.58151969799558134       0.60547144751701354     
  0.14999999999999999       0.59010598469036568       0.61579284780965837     
  0.16000000000000000       0.59750794071430546       0.62486510798273132     
  0.17000000000000001       0.60384079508865673       0.63279862898648465     
  0.18000000000000002       0.60926656624450337       0.63974835072137803     
  0.19000000000000003       0.61375044631177655       0.64568206626963165     
  0.20000000000000004       0.61748034967801901       0.65077943317529530     
  0.21000000000000005       0.62048478648447358       0.65506875070866000     
  0.22000000000000006       0.62284319771542307       0.65862667383401219     
  0.23000000000000007       0.62458742278053392       0.66148506987198119     
  0.24000000000000007       0.62571027214543984       0.66363953459547220     
  0.25000000000000006       0.62638526192241439       0.66525495675147639     
  0.26000000000000006       0.62658871962787388       0.66631138988384631     
  0.27000000000000007       0.62636445012321695       0.66685220997698824     
  0.28000000000000008       0.62569343713706083       0.66686249163163525     
  0.29000000000000009       0.62472469624101834       0.66648326883308706     
  0.30000000000000010       0.62334213981343856       0.66560980338930931     
  0.31000000000000011       0.62170524185199183       0.66439246569746702     
  0.32000000000000012       0.61974539705041931       0.66277082116775432     
  0.33000000000000013       0.61753296835428140       0.66081270308504692     
  0.34000000000000014       0.61507518523267335       0.65852774324329122     
  0.35000000000000014       0.61246325394946133       0.65600245656986633     
  0.36000000000000015       0.60964287083661384       0.65319001373423502     
  0.37000000000000016       0.60647998827920124       0.64997155541171003     
  0.38000000000000017       0.60321533646383085       0.64656980392591612     
  0.39000000000000018       0.59979294819934303       0.64293679878301624     
  0.40000000000000019       0.59627041015460369       0.63912791664719348     
  0.41000000000000020       0.59255029581649088       0.63505791713141602     
  0.42000000000000021       0.58873518884625298       0.63082297214554672     
  0.43000000000000022       0.58488904264244423       0.62648387231284097     
  0.44000000000000022       0.58080408601760913       0.62185616978377423     
  0.45000000000000023       0.57667225654024201       0.61711631635060982     
  0.46000000000000024       0.57249504063041268       0.61226866404484614     
  0.47000000000000025       0.56822754953141119       0.60727588840164715     
  0.48000000000000026       0.56392632778389462       0.60219192795003951     
  0.49000000000000027       0.55957419827509003       0.59700440211628525     
  0.50000000000000022       0.55509183401476492       0.59164534779673117     
  0.51000000000000023       0.55059570818102965       0.58622229508410195     
  0.52000000000000024       0.54612474408351608       0.58077309184619241     
  0.53000000000000025       0.54159905886232917       0.57522927233721333     
  0.54000000000000026       0.53705962243530980       0.56963054837535987     
  0.55000000000000027       0.53247032320604992       0.56394772368377699     
  0.56000000000000028       0.52790155396315397       0.55824669271103700     
  0.57000000000000028       0.52335551128008984       0.55253240137308057     
  0.58000000000000029       0.51866312819859051       0.54665712284011114     
  0.59000000000000030       0.51409963375873557       0.54086929762622837     
  0.60000000000000031       0.50952714582257375       0.53504895893144699     
  0.61000000000000032       0.50491314136153698       0.52917011680559989     
  0.62000000000000033       0.50053169837720035       0.52347997524635381     
